SrcEntity	TgtEntity	Score
http://purl.obolibrary.org/obo/BTO_0003677	http://purl.obolibrary.org/obo/UBERON_0008992	0.894
http://purl.obolibrary.org/obo/BTO_0004369	http://purl.obolibrary.org/obo/UBERON_0001721	0.946
http://purl.obolibrary.org/obo/BTO_0001526	http://purl.obolibrary.org/obo/CL_1000504	0.703
http://purl.obolibrary.org/obo/BTO_0004548	http://purl.obolibrary.org/obo/UBERON_0009006	0.919
http://purl.obolibrary.org/obo/BTO_0003513	http://purl.obolibrary.org/obo/GO_0035733	0.724
http://purl.obolibrary.org/obo/BTO_0005552	http://purl.obolibrary.org/obo/UBERON_0014386	0.919
http://purl.obolibrary.org/obo/BTO_0002285	http://purl.obolibrary.org/obo/GO_0060016	0.739
http://purl.obolibrary.org/obo/BTO_0005755	http://purl.obolibrary.org/obo/CL_0000706	0.768
http://purl.obolibrary.org/obo/BTO_0000823	http://purl.obolibrary.org/obo/UBERON_0005401	0.922
http://purl.obolibrary.org/obo/BTO_0002173	http://purl.obolibrary.org/obo/UBERON_0005813	0.876
http://purl.obolibrary.org/obo/BTO_0002168	http://purl.obolibrary.org/obo/PATO_0001190	0.904
http://purl.obolibrary.org/obo/BTO_0002042	http://purl.obolibrary.org/obo/CL_0000451	0.91
http://purl.obolibrary.org/obo/BTO_0001634	http://purl.obolibrary.org/obo/UBERON_0000391	0.931
http://purl.obolibrary.org/obo/BTO_0005205	http://purl.obolibrary.org/obo/UBERON_0004449	0.917
http://purl.obolibrary.org/obo/BTO_0004906	http://purl.obolibrary.org/obo/UBERON_0023943	0.738
http://purl.obolibrary.org/obo/BTO_0004238	http://purl.obolibrary.org/obo/CL_4030031	0.858
http://purl.obolibrary.org/obo/BTO_0002224	http://purl.obolibrary.org/obo/UBERON_0008802	0.889
http://purl.obolibrary.org/obo/BTO_0003979	http://purl.obolibrary.org/obo/UBERON_0006471	0.896
http://purl.obolibrary.org/obo/BTO_0005082	http://purl.obolibrary.org/obo/UBERON_0010152	0.914
http://purl.obolibrary.org/obo/BTO_0006108	http://purl.obolibrary.org/obo/UBERON_0006929	0.899
http://purl.obolibrary.org/obo/BTO_0004549	http://purl.obolibrary.org/obo/UBERON_0009007	0.914
http://purl.obolibrary.org/obo/BTO_0004542	http://purl.obolibrary.org/obo/CL_0005009	0.723
http://purl.obolibrary.org/obo/BTO_0000769	http://purl.obolibrary.org/obo/UBERON_0002520	0.916
http://purl.obolibrary.org/obo/BTO_0002871	http://purl.obolibrary.org/obo/UBERON_6001060	0.656
http://purl.obolibrary.org/obo/BTO_0000992	http://purl.obolibrary.org/obo/UBERON_0003357	0.88
http://purl.obolibrary.org/obo/BTO_0003649	http://purl.obolibrary.org/obo/UBERON_0002266	0.946
http://purl.obolibrary.org/obo/BTO_0002819	http://purl.obolibrary.org/obo/UBERON_0000453	0.881
http://purl.obolibrary.org/obo/BTO_0002311	http://purl.obolibrary.org/obo/CL_0002324	0.866
http://purl.obolibrary.org/obo/BTO_0000212	http://purl.obolibrary.org/obo/UBERON_0005383	0.942
http://purl.obolibrary.org/obo/BTO_0002444	http://purl.obolibrary.org/obo/UBERON_0002743	0.945
http://purl.obolibrary.org/obo/BTO_0005628	http://purl.obolibrary.org/obo/UBERON_0010413	0.911
http://purl.obolibrary.org/obo/BTO_0001234	http://purl.obolibrary.org/obo/UBERON_0007503	0.706
http://purl.obolibrary.org/obo/BTO_0006194	http://purl.obolibrary.org/obo/UBERON_0001508	0.78
http://purl.obolibrary.org/obo/BTO_0003978	http://purl.obolibrary.org/obo/UBERON_0006474	0.919
http://purl.obolibrary.org/obo/BTO_0005708	http://purl.obolibrary.org/obo/UBERON_2005121	0.678
http://purl.obolibrary.org/obo/BTO_0002618	http://purl.obolibrary.org/obo/UBERON_0006953	0.94
http://purl.obolibrary.org/obo/BTO_0000371	http://purl.obolibrary.org/obo/UBERON_0007378	0.907
http://purl.obolibrary.org/obo/BTO_0001572	http://purl.obolibrary.org/obo/CL_1001607	0.769
http://purl.obolibrary.org/obo/BTO_0002901	http://purl.obolibrary.org/obo/GO_0014032	0.797
http://purl.obolibrary.org/obo/BTO_0002169	http://purl.obolibrary.org/obo/UBERON_0000935	0.929
http://purl.obolibrary.org/obo/BTO_0000767	http://purl.obolibrary.org/obo/UBERON_0002509	0.928
http://purl.obolibrary.org/obo/BTO_0004791	http://purl.obolibrary.org/obo/UBERON_0015886	0.668
http://purl.obolibrary.org/obo/BTO_0005791	http://purl.obolibrary.org/obo/UBERON_0008866	0.894
http://purl.obolibrary.org/obo/BTO_0001886	http://purl.obolibrary.org/obo/UBERON_0001048	0.847
http://purl.obolibrary.org/obo/BTO_0004348	http://purl.obolibrary.org/obo/UBERON_0001384	0.821
http://purl.obolibrary.org/obo/BTO_0005603	http://purl.obolibrary.org/obo/UBERON_0007192	0.948
http://purl.obolibrary.org/obo/BTO_0000258	http://purl.obolibrary.org/obo/UBERON_0001886	0.873
http://purl.obolibrary.org/obo/BTO_0004550	http://purl.obolibrary.org/obo/UBERON_0015895	0.899
http://purl.obolibrary.org/obo/BTO_0004522	http://purl.obolibrary.org/obo/GO_0033327	0.708
http://purl.obolibrary.org/obo/BTO_0006258	http://purl.obolibrary.org/obo/UBERON_0005626	0.703
http://purl.obolibrary.org/obo/BTO_0001613	http://purl.obolibrary.org/obo/UBERON_0012652	0.909
http://purl.obolibrary.org/obo/BTO_0001856	http://purl.obolibrary.org/obo/UBERON_0001862	0.94
http://purl.obolibrary.org/obo/BTO_0001965	http://purl.obolibrary.org/obo/UBERON_0008979	0.883
http://purl.obolibrary.org/obo/BTO_0004350	http://purl.obolibrary.org/obo/UBERON_0002984	0.941
http://purl.obolibrary.org/obo/BTO_0005001	http://purl.obolibrary.org/obo/CL_0002585	0.719
http://purl.obolibrary.org/obo/BTO_0003427	http://purl.obolibrary.org/obo/GO_1903702	0.644
http://purl.obolibrary.org/obo/BTO_0002976	http://purl.obolibrary.org/obo/UBERON_0001516	0.905
http://purl.obolibrary.org/obo/BTO_0004541	http://purl.obolibrary.org/obo/CL_1000768	0.729
http://purl.obolibrary.org/obo/BTO_0002310	http://purl.obolibrary.org/obo/UBERON_0006954	0.858
http://purl.obolibrary.org/obo/BTO_0001688	http://purl.obolibrary.org/obo/UBERON_0000395	0.957
http://purl.obolibrary.org/obo/BTO_0006178	http://purl.obolibrary.org/obo/UBERON_0016538	0.823
http://purl.obolibrary.org/obo/BTO_0005565	http://purl.obolibrary.org/obo/UBERON_6005569	0.754
http://purl.obolibrary.org/obo/BTO_0006138	http://purl.obolibrary.org/obo/UBERON_0001887	0.729
http://purl.obolibrary.org/obo/BTO_0004653	http://purl.obolibrary.org/obo/UBERON_0000151	0.864
http://purl.obolibrary.org/obo/BTO_0004661	http://purl.obolibrary.org/obo/UBERON_0019196	0.91
http://purl.obolibrary.org/obo/BTO_0001259	http://purl.obolibrary.org/obo/UBERON_0001204	0.905
http://purl.obolibrary.org/obo/BTO_0003844	http://purl.obolibrary.org/obo/UBERON_0007244	0.939
http://purl.obolibrary.org/obo/BTO_0000555	http://purl.obolibrary.org/obo/UBERON_0000329	0.945
http://purl.obolibrary.org/obo/BTO_0005692	http://purl.obolibrary.org/obo/UBERON_2000241	0.743
http://purl.obolibrary.org/obo/BTO_0005602	http://purl.obolibrary.org/obo/UBERON_0007191	0.944
http://purl.obolibrary.org/obo/BTO_0002082	http://purl.obolibrary.org/obo/UBERON_0000416	0.916
http://purl.obolibrary.org/obo/BTO_0001531	http://purl.obolibrary.org/obo/GO_0045685	0.779
http://purl.obolibrary.org/obo/BTO_0005601	http://purl.obolibrary.org/obo/UBERON_0035933	0.93
http://purl.obolibrary.org/obo/BTO_0002083	http://purl.obolibrary.org/obo/UBERON_0002278	0.925
http://purl.obolibrary.org/obo/BTO_0003462	http://purl.obolibrary.org/obo/UBERON_0006952	0.899
