SrcEntity	TgtEntity	Score
http://purl.obolibrary.org/obo/PR_000010317	http://purl.obolibrary.org/obo/mesh_D018398	0.66
http://purl.obolibrary.org/obo/UBERON_0015155	http://purl.obolibrary.org/obo/mesh_D003230	0.708
http://purl.obolibrary.org/obo/GO_0005766	http://purl.obolibrary.org/obo/mesh_C532472	0.52
http://purl.obolibrary.org/obo/GO_0003723	http://purl.obolibrary.org/obo/mesh_D011485	0.808
http://purl.obolibrary.org/obo/UBERON_0005207	http://purl.obolibrary.org/obo/mesh_D014066	0.736
http://purl.obolibrary.org/obo/UBERON_0027368	http://purl.obolibrary.org/obo/mesh_D008434	0.758
http://purl.obolibrary.org/obo/PR_000001852	http://purl.obolibrary.org/obo/mesh_C102076	0.582
http://purl.obolibrary.org/obo/GO_0008066	http://purl.obolibrary.org/obo/mesh_C111435	0.695
http://purl.obolibrary.org/obo/GO_1901654	http://purl.obolibrary.org/obo/mesh_D007658	0.731
http://purl.obolibrary.org/obo/GO_0071806	http://purl.obolibrary.org/obo/mesh_D021381	0.78
http://purl.obolibrary.org/obo/GO_0097642	http://purl.obolibrary.org/obo/mesh_D036081	0.748
http://purl.obolibrary.org/obo/PR_000029067	http://purl.obolibrary.org/obo/mesh_C114171	0.517
http://purl.obolibrary.org/obo/GO_0090435	http://purl.obolibrary.org/obo/mesh_C421106	0.801
http://purl.obolibrary.org/obo/GO_0070851	http://purl.obolibrary.org/obo/mesh_C070635	0.873
http://purl.obolibrary.org/obo/UBERON_0002495	http://purl.obolibrary.org/obo/mesh_C000649552	0.555
http://purl.obolibrary.org/obo/UBERON_0001173	http://purl.obolibrary.org/obo/mesh_D001659	0.783
http://purl.obolibrary.org/obo/UBERON_0000479	http://purl.obolibrary.org/obo/mesh_D014024	0.591
http://purl.obolibrary.org/obo/PR_000001380	http://purl.obolibrary.org/obo/mesh_D047490	0.778
http://purl.obolibrary.org/obo/PR_000001867	http://purl.obolibrary.org/obo/mesh_D015292	0.731
http://purl.obolibrary.org/obo/PR_000001753	http://purl.obolibrary.org/obo/mesh_D050984	0.752
http://purl.obolibrary.org/obo/GO_0032590	http://purl.obolibrary.org/obo/mesh_D049229	0.708
http://purl.obolibrary.org/obo/CL_0000604	http://purl.obolibrary.org/obo/mesh_D017948	0.759
http://purl.obolibrary.org/obo/UBERON_0006908	http://purl.obolibrary.org/obo/mesh_D014912	0.662
http://purl.obolibrary.org/obo/GO_0031128	http://purl.obolibrary.org/obo/mesh_D060828	0.549
http://purl.obolibrary.org/obo/PR_Q01638	http://purl.obolibrary.org/obo/mesh_D007375	0.672
http://purl.obolibrary.org/obo/UBERON_0018649	http://purl.obolibrary.org/obo/mesh_D019739	0.779
http://purl.obolibrary.org/obo/UBERON_0003697	http://purl.obolibrary.org/obo/mesh_D001012	0.849
http://purl.obolibrary.org/obo/UBERON_0002020	http://purl.obolibrary.org/obo/mesh_D010487	0.83
http://purl.obolibrary.org/obo/PR_000001850	http://purl.obolibrary.org/obo/mesh_C087310	0.7
http://purl.obolibrary.org/obo/GO_0060759	http://purl.obolibrary.org/obo/mesh_C114680	0.743
http://purl.obolibrary.org/obo/PR_000029562	http://purl.obolibrary.org/obo/mesh_D051943	0.653
http://purl.obolibrary.org/obo/GO_0019865	http://purl.obolibrary.org/obo/mesh_C473662	0.754
http://purl.obolibrary.org/obo/PR_000009725	http://purl.obolibrary.org/obo/mesh_D054834	0.511
http://purl.obolibrary.org/obo/CL_0000798	http://purl.obolibrary.org/obo/mesh_D016692	0.615
http://purl.obolibrary.org/obo/PR_000007499	http://purl.obolibrary.org/obo/mesh_C052268	0.839
http://purl.obolibrary.org/obo/UBERON_0001152	http://purl.obolibrary.org/obo/mesh_D003549	0.84
http://purl.obolibrary.org/obo/GO_0002794	http://purl.obolibrary.org/obo/mesh_C000715809	0.756
http://purl.obolibrary.org/obo/UBERON_0001435	http://purl.obolibrary.org/obo/mesh_D002348	0.856
http://purl.obolibrary.org/obo/GO_1904977	http://purl.obolibrary.org/obo/mesh_C053675	0.666
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/mesh_D002959	0.666
http://purl.obolibrary.org/obo/UBERON_0034907	http://purl.obolibrary.org/obo/mesh_D010870	0.772
http://purl.obolibrary.org/obo/UBERON_0006660	http://purl.obolibrary.org/obo/mesh_D065586	0.642
http://purl.obolibrary.org/obo/GO_0030247	http://purl.obolibrary.org/obo/mesh_C038657	0.818
http://purl.obolibrary.org/obo/CL_0000561	http://purl.obolibrary.org/obo/mesh_D025042	0.744
http://purl.obolibrary.org/obo/UBERON_0004364	http://purl.obolibrary.org/obo/mesh_D000090342	0.584
http://purl.obolibrary.org/obo/PR_P02008	http://purl.obolibrary.org/obo/mesh_C097124	0.495
http://purl.obolibrary.org/obo/GO_0032355	http://purl.obolibrary.org/obo/mesh_D004960	0.531
http://purl.obolibrary.org/obo/PR_000001869	http://purl.obolibrary.org/obo/mesh_C086486	0.759
http://purl.obolibrary.org/obo/UBERON_0002322	http://purl.obolibrary.org/obo/mesh_D007969	0.662
http://purl.obolibrary.org/obo/GO_0021702	http://purl.obolibrary.org/obo/mesh_C091104	0.742
http://purl.obolibrary.org/obo/UBERON_0003232	http://purl.obolibrary.org/obo/mesh_D020370	0.805
http://purl.obolibrary.org/obo/GO_0009620	http://purl.obolibrary.org/obo/mesh_D016921	0.635
http://purl.obolibrary.org/obo/GO_0070051	http://purl.obolibrary.org/obo/mesh_C523989	0.662
http://purl.obolibrary.org/obo/UBERON_7500062	http://purl.obolibrary.org/obo/mesh_D013978	0.742
http://purl.obolibrary.org/obo/PR_000001177	http://purl.obolibrary.org/obo/mesh_D017448	0.814
http://purl.obolibrary.org/obo/GO_0031594	http://purl.obolibrary.org/obo/mesh_D019148	0.748
http://purl.obolibrary.org/obo/GO_0006310	http://purl.obolibrary.org/obo/mesh_D011994	0.676
http://purl.obolibrary.org/obo/UBERON_0002242	http://purl.obolibrary.org/obo/mesh_D000070614	0.831
http://purl.obolibrary.org/obo/CL_0000213	http://purl.obolibrary.org/obo/mesh_D019070	0.583
http://purl.obolibrary.org/obo/UBERON_0001175	http://purl.obolibrary.org/obo/mesh_D003135	0.88
http://purl.obolibrary.org/obo/UBERON_0003843	http://purl.obolibrary.org/obo/mesh_D003795	0.798
http://purl.obolibrary.org/obo/PR_000001254	http://purl.obolibrary.org/obo/mesh_C103759	0.597
http://purl.obolibrary.org/obo/UBERON_0009647	http://purl.obolibrary.org/obo/mesh_D018058	0.806
http://purl.obolibrary.org/obo/GO_0035898	http://purl.obolibrary.org/obo/mesh_D010281	0.73
http://purl.obolibrary.org/obo/GO_0045465	http://purl.obolibrary.org/obo/mesh_C480340	0.696
http://purl.obolibrary.org/obo/UBERON_0001179	http://purl.obolibrary.org/obo/mesh_D010529	0.777
http://purl.obolibrary.org/obo/UBERON_0005928	http://purl.obolibrary.org/obo/mesh_D062210	0.577
http://purl.obolibrary.org/obo/PR_000006172	http://purl.obolibrary.org/obo/mesh_C064822	0.72
http://purl.obolibrary.org/obo/PR_000001020	http://purl.obolibrary.org/obo/mesh_D055547	0.53
http://purl.obolibrary.org/obo/UBERON_0002081	http://purl.obolibrary.org/obo/mesh_D006325	0.787
http://purl.obolibrary.org/obo/UBERON_0005352	http://purl.obolibrary.org/obo/mesh_D013085	0.808
http://purl.obolibrary.org/obo/GO_0017046	http://purl.obolibrary.org/obo/mesh_C560441	0.793
http://purl.obolibrary.org/obo/UBERON_0003691	http://purl.obolibrary.org/obo/mesh_D004824	0.753
http://purl.obolibrary.org/obo/CL_0000899	http://purl.obolibrary.org/obo/mesh_D058504	0.64
http://purl.obolibrary.org/obo/CL_0000023	http://purl.obolibrary.org/obo/mesh_D009865	0.832
http://purl.obolibrary.org/obo/PR_000001807	http://purl.obolibrary.org/obo/mesh_C045268	0.557
http://purl.obolibrary.org/obo/GO_0008356	http://purl.obolibrary.org/obo/mesh_D060049	0.857
http://purl.obolibrary.org/obo/GO_0001664	http://purl.obolibrary.org/obo/mesh_C011898	0.762
http://purl.obolibrary.org/obo/UBERON_0005396	http://purl.obolibrary.org/obo/mesh_D002340	0.868
http://purl.obolibrary.org/obo/GO_0140103	http://purl.obolibrary.org/obo/mesh_C074220	0.549
http://purl.obolibrary.org/obo/UBERON_0002342	http://purl.obolibrary.org/obo/mesh_D009432	0.79
http://purl.obolibrary.org/obo/UBERON_0008367	http://purl.obolibrary.org/obo/mesh_D001943	0.685
http://purl.obolibrary.org/obo/GO_0032288	http://purl.obolibrary.org/obo/mesh_D009185	0.58
http://purl.obolibrary.org/obo/GO_0097722	http://purl.obolibrary.org/obo/mesh_D013075	0.817
http://purl.obolibrary.org/obo/UBERON_0010425	http://purl.obolibrary.org/obo/mesh_D000082122	0.824
http://purl.obolibrary.org/obo/PR_000050467	http://purl.obolibrary.org/obo/mesh_C056396	0.671
http://purl.obolibrary.org/obo/PR_000001431	http://purl.obolibrary.org/obo/mesh_D018000	0.716
http://purl.obolibrary.org/obo/UBERON_0001772	http://purl.obolibrary.org/obo/mesh_D003319	0.847
http://purl.obolibrary.org/obo/PATO_0001018	http://purl.obolibrary.org/obo/mesh_D010809	0.74
http://purl.obolibrary.org/obo/GO_0014896	http://purl.obolibrary.org/obo/mesh_D005886	0.602
http://purl.obolibrary.org/obo/UBERON_0002275	http://purl.obolibrary.org/obo/mesh_D012154	0.658
http://purl.obolibrary.org/obo/PR_000001945	http://purl.obolibrary.org/obo/mesh_C091963	0.7
http://purl.obolibrary.org/obo/UBERON_0034873	http://purl.obolibrary.org/obo/mesh_D013665	0.79
http://purl.obolibrary.org/obo/UBERON_0004300	http://purl.obolibrary.org/obo/mesh_C566099	0.746
http://purl.obolibrary.org/obo/PR_000001809	http://purl.obolibrary.org/obo/mesh_C063015	0.631
http://purl.obolibrary.org/obo/UBERON_0001183	http://purl.obolibrary.org/obo/mesh_D013478	0.864
http://purl.obolibrary.org/obo/UBERON_0034929	http://purl.obolibrary.org/obo/mesh_D018204	0.654
http://purl.obolibrary.org/obo/CL_0002090	http://purl.obolibrary.org/obo/mesh_D003775	0.757
http://purl.obolibrary.org/obo/PR_000001971	http://purl.obolibrary.org/obo/mesh_D040262	0.833
http://purl.obolibrary.org/obo/GO_2000828	http://purl.obolibrary.org/obo/mesh_C032297	0.604
http://purl.obolibrary.org/obo/PR_000011467	http://purl.obolibrary.org/obo/mesh_C119569	0.504
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/mesh_C088237	0.755
http://purl.obolibrary.org/obo/GO_0005764	http://purl.obolibrary.org/obo/mesh_D008247	0.794
http://purl.obolibrary.org/obo/PR_000001885	http://purl.obolibrary.org/obo/mesh_D000077293	0.682
http://purl.obolibrary.org/obo/UBERON_0003474	http://purl.obolibrary.org/obo/mesh_D008576	0.876
http://purl.obolibrary.org/obo/UBERON_0001182	http://purl.obolibrary.org/obo/mesh_D017537	0.864
http://purl.obolibrary.org/obo/CL_0002259	http://purl.obolibrary.org/obo/mesh_D046569	0.861
http://purl.obolibrary.org/obo/UBERON_0002365	http://purl.obolibrary.org/obo/mesh_D005088	0.884
http://purl.obolibrary.org/obo/GO_0001890	http://purl.obolibrary.org/obo/mesh_D010922	0.662
http://purl.obolibrary.org/obo/PR_000007204	http://purl.obolibrary.org/obo/mesh_D011959	0.64
http://purl.obolibrary.org/obo/GO_0044255	http://purl.obolibrary.org/obo/mesh_D052439	0.74
http://purl.obolibrary.org/obo/CL_0000084	http://purl.obolibrary.org/obo/mesh_D013601	0.764
http://purl.obolibrary.org/obo/GO_0015464	http://purl.obolibrary.org/obo/mesh_C026621	0.779
http://purl.obolibrary.org/obo/GO_0036322	http://purl.obolibrary.org/obo/mesh_C051226	0.735
http://purl.obolibrary.org/obo/GO_0043176	http://purl.obolibrary.org/obo/mesh_C035817	0.82
http://purl.obolibrary.org/obo/UBERON_0001886	http://purl.obolibrary.org/obo/mesh_D002831	0.886
http://purl.obolibrary.org/obo/GO_0036211	http://purl.obolibrary.org/obo/mesh_D046188	0.662
http://purl.obolibrary.org/obo/GO_0042886	http://purl.obolibrary.org/obo/mesh_C024765	0.772
http://purl.obolibrary.org/obo/UBERON_0001132	http://purl.obolibrary.org/obo/mesh_D010280	0.814
http://purl.obolibrary.org/obo/PR_P11161	http://purl.obolibrary.org/obo/mesh_C000720772	0.5
http://purl.obolibrary.org/obo/CL_0000684	http://purl.obolibrary.org/obo/mesh_D018248	0.767
http://purl.obolibrary.org/obo/UBERON_0000159	http://purl.obolibrary.org/obo/mesh_D001003	0.845
http://purl.obolibrary.org/obo/GO_0030252	http://purl.obolibrary.org/obo/mesh_D013006	0.762
http://purl.obolibrary.org/obo/CL_0000178	http://purl.obolibrary.org/obo/mesh_D007985	0.84
http://purl.obolibrary.org/obo/PR_000009054	http://purl.obolibrary.org/obo/mesh_D015694	0.718
http://purl.obolibrary.org/obo/CL_0000843	http://purl.obolibrary.org/obo/mesh_D000084522	0.839
http://purl.obolibrary.org/obo/UBERON_0000003	http://purl.obolibrary.org/obo/mesh_D033262	0.506
http://purl.obolibrary.org/obo/UBERON_0001969	http://purl.obolibrary.org/obo/mesh_D010949	0.779
http://purl.obolibrary.org/obo/UBERON_0013758	http://purl.obolibrary.org/obo/mesh_C015612	0.725
http://purl.obolibrary.org/obo/PATO_0000963	http://purl.obolibrary.org/obo/mesh_C074673	0.64
http://purl.obolibrary.org/obo/UBERON_0009958	http://purl.obolibrary.org/obo/mesh_C562406	0.804
http://purl.obolibrary.org/obo/UBERON_0001954	http://purl.obolibrary.org/obo/mesh_D006733	0.604
http://purl.obolibrary.org/obo/PR_000003455	http://purl.obolibrary.org/obo/mesh_D056985	0.544
http://purl.obolibrary.org/obo/GO_0016740	http://purl.obolibrary.org/obo/mesh_D019880	0.563
http://purl.obolibrary.org/obo/UBERON_0003721	http://purl.obolibrary.org/obo/mesh_D008036	0.848
http://purl.obolibrary.org/obo/UBERON_0002511	http://purl.obolibrary.org/obo/mesh_C000643603	0.72
http://purl.obolibrary.org/obo/UBERON_0005971	http://purl.obolibrary.org/obo/mesh_D000653	0.811
http://purl.obolibrary.org/obo/GO_0061337	http://purl.obolibrary.org/obo/mesh_D001844	0.705
http://purl.obolibrary.org/obo/UBERON_8410002	http://purl.obolibrary.org/obo/mesh_D059345	0.758
http://purl.obolibrary.org/obo/GO_0003161	http://purl.obolibrary.org/obo/mesh_C566186	0.696
http://purl.obolibrary.org/obo/UBERON_0000939	http://purl.obolibrary.org/obo/mesh_D060227	0.753
http://purl.obolibrary.org/obo/PR_Q3V009	http://purl.obolibrary.org/obo/mesh_C509622	0.536
http://purl.obolibrary.org/obo/GO_0031410	http://purl.obolibrary.org/obo/mesh_D022162	0.599
http://purl.obolibrary.org/obo/GO_0045444	http://purl.obolibrary.org/obo/mesh_D050156	0.698
http://purl.obolibrary.org/obo/PR_P80188	http://purl.obolibrary.org/obo/mesh_C000589991	0.527
http://purl.obolibrary.org/obo/PR_000005307	http://purl.obolibrary.org/obo/mesh_D044385	0.841
http://purl.obolibrary.org/obo/UBERON_0001584	http://purl.obolibrary.org/obo/mesh_D000080038	0.917
http://purl.obolibrary.org/obo/GO_0009415	http://purl.obolibrary.org/obo/mesh_D058438	0.799
http://purl.obolibrary.org/obo/PR_000008982	http://purl.obolibrary.org/obo/mesh_C072413	0.746
http://purl.obolibrary.org/obo/PR_000001343	http://purl.obolibrary.org/obo/mesh_C055855	0.722
http://purl.obolibrary.org/obo/UBERON_0004134	http://purl.obolibrary.org/obo/mesh_D007687	0.842
http://purl.obolibrary.org/obo/GO_0034505	http://purl.obolibrary.org/obo/mesh_D008900	0.673
http://purl.obolibrary.org/obo/UBERON_0000979	http://purl.obolibrary.org/obo/mesh_D013977	0.7
http://purl.obolibrary.org/obo/CL_0000425	http://purl.obolibrary.org/obo/mesh_D058608	0.554
http://purl.obolibrary.org/obo/GO_0003674	http://purl.obolibrary.org/obo/mesh_D020127	0.539
http://purl.obolibrary.org/obo/UBERON_0000977	http://purl.obolibrary.org/obo/mesh_D010994	0.816
http://purl.obolibrary.org/obo/UBERON_0006692	http://purl.obolibrary.org/obo/mesh_D013115	0.876
http://purl.obolibrary.org/obo/GO_0016486	http://purl.obolibrary.org/obo/mesh_C081597	0.734
http://purl.obolibrary.org/obo/GO_1904115	http://purl.obolibrary.org/obo/mesh_D000071448	0.723
http://purl.obolibrary.org/obo/PATO_0000460	http://purl.obolibrary.org/obo/mesh_C000700662	0.531
