SrcEntity	TgtEntity	Score
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_960	http://purl.obolibrary.org/obo/mesh_C535142	0.602
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_410	http://purl.obolibrary.org/obo/mesh_C079180	0.483
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#immunoglobulin_pseudogene	http://purl.obolibrary.org/obo/mesh_D050440	0.629
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_177	http://purl.obolibrary.org/obo/mesh_C011584	0.555
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_942	http://purl.obolibrary.org/obo/mesh_C046659	0.478
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_102	http://purl.obolibrary.org/obo/mesh_C007050	0.557
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_207	http://purl.obolibrary.org/obo/mesh_C476761	0.594
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_818	http://purl.obolibrary.org/obo/mesh_C096499	0.573
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_898	http://purl.obolibrary.org/obo/mesh_C107155	0.466
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_188	http://purl.obolibrary.org/obo/mesh_C543724	0.572
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_294	http://purl.obolibrary.org/obo/mesh_C439284	0.521
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_216	http://purl.obolibrary.org/obo/mesh_C548716	0.462
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_260	http://purl.obolibrary.org/obo/mesh_C562062	0.515
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_76	http://purl.obolibrary.org/obo/mesh_C070809	0.563
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_123	http://purl.obolibrary.org/obo/mesh_C401484	0.596
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_298	http://purl.obolibrary.org/obo/mesh_C064246	0.546
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_556	http://purl.obolibrary.org/obo/mesh_C113071	0.543
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_454	http://purl.obolibrary.org/obo/mesh_C040642	0.44
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_863	http://purl.obolibrary.org/obo/mesh_C090233	0.556
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_567	http://purl.obolibrary.org/obo/mesh_C483535	0.528
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_940	http://purl.obolibrary.org/obo/mesh_C006903	0.533
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_331	http://purl.obolibrary.org/obo/mesh_C087748	0.463
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_12	http://purl.obolibrary.org/obo/mesh_C094502	0.648
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_276	http://purl.obolibrary.org/obo/mesh_C404062	0.548
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_55	http://purl.obolibrary.org/obo/mesh_C052295	0.581
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_8	http://purl.obolibrary.org/obo/mesh_C056008	0.667
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_998	http://purl.obolibrary.org/obo/mesh_C047838	0.464
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_414	http://purl.obolibrary.org/obo/mesh_C475618	0.498
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_33	http://purl.obolibrary.org/obo/mesh_C079934	0.454
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#fragile_site	http://purl.obolibrary.org/obo/mesh_C565001	0.643
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_19	http://purl.obolibrary.org/obo/mesh_C000595234	0.669
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_7	http://purl.obolibrary.org/obo/mesh_C028095	0.707
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_36	http://purl.obolibrary.org/obo/mesh_C026136	0.546
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_941	http://purl.obolibrary.org/obo/mesh_C115763	0.494
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_40	http://purl.obolibrary.org/obo/mesh_C521863	0.663
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_184	http://purl.obolibrary.org/obo/mesh_C534333	0.502
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_129	http://purl.obolibrary.org/obo/mesh_C089290	0.579
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_439	http://purl.obolibrary.org/obo/mesh_C096517	0.581
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_265	http://purl.obolibrary.org/obo/mesh_C568100	0.534
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#transposable_element	http://purl.obolibrary.org/obo/mesh_D004603	0.765
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_972	http://purl.obolibrary.org/obo/mesh_C463522	0.529
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_154	http://purl.obolibrary.org/obo/mesh_C468751	0.586
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_16	http://purl.obolibrary.org/obo/mesh_C403184	0.61
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_882	http://purl.obolibrary.org/obo/mesh_C073895	0.541
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_911	http://purl.obolibrary.org/obo/mesh_C506618	0.472
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_101	http://purl.obolibrary.org/obo/mesh_C477243	0.553
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_365	http://purl.obolibrary.org/obo/mesh_C066511	0.537
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_200	http://purl.obolibrary.org/obo/mesh_C003807	0.538
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_658	http://purl.obolibrary.org/obo/mesh_C067895	0.433
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_286	http://purl.obolibrary.org/obo/mesh_C556441	0.582
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_11	http://purl.obolibrary.org/obo/mesh_C422265	0.684
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_240	http://purl.obolibrary.org/obo/mesh_C119306	0.501
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_403	http://purl.obolibrary.org/obo/mesh_C000609797	0.54
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_609	http://purl.obolibrary.org/obo/mesh_C400943	0.576
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_86	http://purl.obolibrary.org/obo/mesh_C487639	0.545
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_23	http://purl.obolibrary.org/obo/mesh_C077683	0.654
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_30	http://purl.obolibrary.org/obo/mesh_C116607	0.595
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_180	http://purl.obolibrary.org/obo/mesh_C410127	0.637
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_506	http://purl.obolibrary.org/obo/mesh_C107494	0.521
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_105	http://purl.obolibrary.org/obo/mesh_C552092	0.578
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_341	http://purl.obolibrary.org/obo/mesh_C531031	0.531
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_666	http://purl.obolibrary.org/obo/mesh_C445667	0.45
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_915	http://purl.obolibrary.org/obo/mesh_C535141	0.529
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_130	http://purl.obolibrary.org/obo/mesh_C550772	0.576
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_100	http://purl.obolibrary.org/obo/mesh_C539010	0.516
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_93	http://purl.obolibrary.org/obo/mesh_C562364	0.611
http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_21	http://purl.obolibrary.org/obo/mesh_C109926	0.662
