SrcEntity	TgtEntity	Score
http://purl.obolibrary.org/obo/BTO_0004720	http://purl.obolibrary.org/obo/mesh_C000641609	0.116
http://purl.obolibrary.org/obo/BTO_0002284	http://purl.obolibrary.org/obo/mesh_C000668387	0.204
http://purl.obolibrary.org/obo/BTO_0004811	http://purl.obolibrary.org/obo/mesh_C013486	0.147
http://purl.obolibrary.org/obo/BTO_0005815	http://purl.obolibrary.org/obo/mesh_D000095143	0.202
http://purl.obolibrary.org/obo/BTO_0006490	http://purl.obolibrary.org/obo/mesh_C523454	0.144
http://purl.obolibrary.org/obo/BTO_0002738	http://purl.obolibrary.org/obo/mesh_C069103	0.13
http://purl.obolibrary.org/obo/BTO_0000709	http://purl.obolibrary.org/obo/mesh_C022625	0.176
http://purl.obolibrary.org/obo/BTO_0001001	http://purl.obolibrary.org/obo/mesh_C566826	0.147
http://purl.obolibrary.org/obo/BTO_0006548	http://purl.obolibrary.org/obo/mesh_C083619	0.238
http://purl.obolibrary.org/obo/BTO_0002354	http://purl.obolibrary.org/obo/mesh_C000681139	0.13
http://purl.obolibrary.org/obo/BTO_0004718	http://purl.obolibrary.org/obo/mesh_C536368	0.226
http://purl.obolibrary.org/obo/BTO_0005011	http://purl.obolibrary.org/obo/mesh_C045117	0.167
http://purl.obolibrary.org/obo/BTO_0003131	http://purl.obolibrary.org/obo/mesh_D017028	0.172
http://purl.obolibrary.org/obo/BTO_0003147	http://purl.obolibrary.org/obo/mesh_D020482	0.197
http://purl.obolibrary.org/obo/BTO_0001729	http://purl.obolibrary.org/obo/mesh_D005552	0.119
http://purl.obolibrary.org/obo/BTO_0004336	http://purl.obolibrary.org/obo/mesh_C117173	0.269
http://purl.obolibrary.org/obo/BTO_0000444	http://purl.obolibrary.org/obo/mesh_C032761	0.196
http://purl.obolibrary.org/obo/BTO_0000318	http://purl.obolibrary.org/obo/mesh_C036619	0.11
http://purl.obolibrary.org/obo/BTO_0003317	http://purl.obolibrary.org/obo/mesh_D018868	0.14
http://purl.obolibrary.org/obo/BTO_0000649	http://purl.obolibrary.org/obo/mesh_D057897	0.109
http://purl.obolibrary.org/obo/BTO_0001121	http://purl.obolibrary.org/obo/mesh_C000662138	0.133
http://purl.obolibrary.org/obo/BTO_0005285	http://purl.obolibrary.org/obo/mesh_C000611990	0.182
http://purl.obolibrary.org/obo/BTO_0005616	http://purl.obolibrary.org/obo/mesh_C000626072	0.132
http://purl.obolibrary.org/obo/BTO_0006160	http://purl.obolibrary.org/obo/mesh_D000078623	0.186
http://purl.obolibrary.org/obo/BTO_0001935	http://purl.obolibrary.org/obo/mesh_C077908	0.154
http://purl.obolibrary.org/obo/BTO_0004319	http://purl.obolibrary.org/obo/mesh_C010654	0.263
http://purl.obolibrary.org/obo/BTO_0001394	http://purl.obolibrary.org/obo/mesh_C000724014	0.129
http://purl.obolibrary.org/obo/BTO_0002811	http://purl.obolibrary.org/obo/mesh_C087490	0.135
http://purl.obolibrary.org/obo/BTO_0006162	http://purl.obolibrary.org/obo/mesh_D012100	0.177
http://purl.obolibrary.org/obo/BTO_0003779	http://purl.obolibrary.org/obo/mesh_C366009	0.226
http://purl.obolibrary.org/obo/BTO_0004640	http://purl.obolibrary.org/obo/mesh_C099098	0.171
http://purl.obolibrary.org/obo/BTO_0003622	http://purl.obolibrary.org/obo/mesh_C008331	0.157
http://purl.obolibrary.org/obo/BTO_0004036	http://purl.obolibrary.org/obo/mesh_C426883	0.176
http://purl.obolibrary.org/obo/BTO_0006483	http://purl.obolibrary.org/obo/mesh_C000627850	0.205
http://purl.obolibrary.org/obo/BTO_0003158	http://purl.obolibrary.org/obo/mesh_D010903	0.203
http://purl.obolibrary.org/obo/BTO_0003295	http://purl.obolibrary.org/obo/mesh_D003216	0.194
http://purl.obolibrary.org/obo/BTO_0000610	http://purl.obolibrary.org/obo/mesh_D006825	0.108
http://purl.obolibrary.org/obo/BTO_0003118	http://purl.obolibrary.org/obo/mesh_C451719	0.133
http://purl.obolibrary.org/obo/BTO_0002638	http://purl.obolibrary.org/obo/mesh_D000072336	0.197
http://purl.obolibrary.org/obo/BTO_0000177	http://purl.obolibrary.org/obo/mesh_C412471	0.177
http://purl.obolibrary.org/obo/BTO_0001934	http://purl.obolibrary.org/obo/mesh_C026164	0.152
http://purl.obolibrary.org/obo/BTO_0003387	http://purl.obolibrary.org/obo/mesh_D011903	0.115
http://purl.obolibrary.org/obo/BTO_0003988	http://purl.obolibrary.org/obo/mesh_C512995	0.161
http://purl.obolibrary.org/obo/BTO_0002176	http://purl.obolibrary.org/obo/mesh_C026402	0.168
http://purl.obolibrary.org/obo/BTO_0001698	http://purl.obolibrary.org/obo/mesh_D002030	0.148
http://purl.obolibrary.org/obo/BTO_0002749	http://purl.obolibrary.org/obo/mesh_C539434	0.137
http://purl.obolibrary.org/obo/BTO_0006269	http://purl.obolibrary.org/obo/mesh_C000687650	0.224
http://purl.obolibrary.org/obo/BTO_0004221	http://purl.obolibrary.org/obo/mesh_C102990	0.178
http://purl.obolibrary.org/obo/BTO_0001609	http://purl.obolibrary.org/obo/mesh_D009257	0.114
http://purl.obolibrary.org/obo/BTO_0000536	http://purl.obolibrary.org/obo/mesh_C000681436	0.157
http://purl.obolibrary.org/obo/BTO_0003833	http://purl.obolibrary.org/obo/mesh_C000641304	0.128
http://purl.obolibrary.org/obo/BTO_0001887	http://purl.obolibrary.org/obo/mesh_D000080039	0.156
http://purl.obolibrary.org/obo/BTO_0001836	http://purl.obolibrary.org/obo/mesh_D013949	0.171
http://purl.obolibrary.org/obo/BTO_0005048	http://purl.obolibrary.org/obo/mesh_C000697304	0.131
http://purl.obolibrary.org/obo/BTO_0005655	http://purl.obolibrary.org/obo/mesh_C479538	0.108
http://purl.obolibrary.org/obo/BTO_0001202	http://purl.obolibrary.org/obo/mesh_D012463	0.132
http://purl.obolibrary.org/obo/BTO_0001021	http://purl.obolibrary.org/obo/mesh_D003815	0.167
http://purl.obolibrary.org/obo/BTO_0005289	http://purl.obolibrary.org/obo/mesh_C050681	0.157
http://purl.obolibrary.org/obo/BTO_0004003	http://purl.obolibrary.org/obo/mesh_C507134	0.167
http://purl.obolibrary.org/obo/BTO_0000011	http://purl.obolibrary.org/obo/mesh_C020847	0.144
http://purl.obolibrary.org/obo/BTO_0003807	http://purl.obolibrary.org/obo/mesh_C487059	0.108
http://purl.obolibrary.org/obo/BTO_0001764	http://purl.obolibrary.org/obo/mesh_C115762	0.149
http://purl.obolibrary.org/obo/BTO_0004153	http://purl.obolibrary.org/obo/mesh_C074624	0.174
http://purl.obolibrary.org/obo/BTO_0002935	http://purl.obolibrary.org/obo/mesh_C071656	0.143
http://purl.obolibrary.org/obo/BTO_0001488	http://purl.obolibrary.org/obo/mesh_D052244	0.153
http://purl.obolibrary.org/obo/BTO_0002770	http://purl.obolibrary.org/obo/mesh_C049749	0.182
http://purl.obolibrary.org/obo/BTO_0005062	http://purl.obolibrary.org/obo/mesh_C025533	0.257
http://purl.obolibrary.org/obo/BTO_0004163	http://purl.obolibrary.org/obo/mesh_C000724003	0.159
http://purl.obolibrary.org/obo/BTO_0001198	http://purl.obolibrary.org/obo/mesh_C000599126	0.187
http://purl.obolibrary.org/obo/BTO_0003459	http://purl.obolibrary.org/obo/mesh_C000596343	0.173
http://purl.obolibrary.org/obo/BTO_0000295	http://purl.obolibrary.org/obo/mesh_C000595444	0.182
http://purl.obolibrary.org/obo/BTO_0001204	http://purl.obolibrary.org/obo/mesh_D012492	0.153
http://purl.obolibrary.org/obo/BTO_0000965	http://purl.obolibrary.org/obo/mesh_C000713028	0.17
http://purl.obolibrary.org/obo/BTO_0005806	http://purl.obolibrary.org/obo/mesh_C000650145	0.117
http://purl.obolibrary.org/obo/BTO_0004050	http://purl.obolibrary.org/obo/mesh_D020330	0.265
http://purl.obolibrary.org/obo/BTO_0000926	http://purl.obolibrary.org/obo/mesh_D060433	0.149
http://purl.obolibrary.org/obo/BTO_0001312	http://purl.obolibrary.org/obo/mesh_C000650696	0.137
http://purl.obolibrary.org/obo/BTO_0003701	http://purl.obolibrary.org/obo/mesh_D014279	0.13
