SrcEntity	TgtEntity	Score
http://purl.obolibrary.org/obo/GO_0005577	http://purl.obolibrary.org/obo/mesh_D005340	0.7
http://purl.obolibrary.org/obo/PR_000010228	http://purl.obolibrary.org/obo/mesh_D004676	0.825
http://purl.obolibrary.org/obo/UBERON_7500062	http://purl.obolibrary.org/obo/mesh_D013978	0.679
http://purl.obolibrary.org/obo/UBERON_0002103	http://purl.obolibrary.org/obo/mesh_D006614	0.855
http://purl.obolibrary.org/obo/GO_0002784	http://purl.obolibrary.org/obo/mesh_C415869	0.832
http://purl.obolibrary.org/obo/UBERON_0013511	http://purl.obolibrary.org/obo/mesh_C000663283	0.661
http://purl.obolibrary.org/obo/UBERON_0005723	http://purl.obolibrary.org/obo/mesh_D058630	0.665
http://purl.obolibrary.org/obo/GO_0031594	http://purl.obolibrary.org/obo/mesh_D009469	0.87
http://purl.obolibrary.org/obo/UBERON_0002242	http://purl.obolibrary.org/obo/mesh_D000070614	0.949
http://purl.obolibrary.org/obo/CHEBI_33837	http://purl.obolibrary.org/obo/mesh_C030025	0.641
http://purl.obolibrary.org/obo/UBERON_0005799	http://purl.obolibrary.org/obo/mesh_C000697131	0.729
http://purl.obolibrary.org/obo/UBERON_0001175	http://purl.obolibrary.org/obo/mesh_D006500	0.872
http://purl.obolibrary.org/obo/UBERON_0009647	http://purl.obolibrary.org/obo/mesh_D018058	0.774
http://purl.obolibrary.org/obo/GO_0007566	http://purl.obolibrary.org/obo/mesh_D010064	0.854
http://purl.obolibrary.org/obo/GO_0035898	http://purl.obolibrary.org/obo/mesh_D010281	0.839
http://purl.obolibrary.org/obo/UBERON_0001179	http://purl.obolibrary.org/obo/mesh_D010529	0.854
http://purl.obolibrary.org/obo/UBERON_0001174	http://purl.obolibrary.org/obo/mesh_D003135	0.843
http://purl.obolibrary.org/obo/CHEBI_29412	http://purl.obolibrary.org/obo/mesh_C027727	0.565
http://purl.obolibrary.org/obo/GO_0070051	http://purl.obolibrary.org/obo/mesh_C030468	0.805
http://purl.obolibrary.org/obo/UBERON_8440013	http://purl.obolibrary.org/obo/mesh_C000664092	0.796
http://purl.obolibrary.org/obo/UBERON_0005427	http://purl.obolibrary.org/obo/mesh_D016039	0.675
http://purl.obolibrary.org/obo/GO_0017046	http://purl.obolibrary.org/obo/mesh_C065612	0.857
http://purl.obolibrary.org/obo/UBERON_0003691	http://purl.obolibrary.org/obo/mesh_D004824	0.805
http://purl.obolibrary.org/obo/CHEBI_136889	http://purl.obolibrary.org/obo/mesh_C574951	0.55
http://purl.obolibrary.org/obo/CL_0000023	http://purl.obolibrary.org/obo/mesh_D009865	0.762
http://purl.obolibrary.org/obo/GO_0008356	http://purl.obolibrary.org/obo/mesh_D060049	0.925
http://purl.obolibrary.org/obo/UBERON_0010425	http://purl.obolibrary.org/obo/mesh_D062210	0.606
http://purl.obolibrary.org/obo/UBERON_0010168	http://purl.obolibrary.org/obo/mesh_D005140	0.764
http://purl.obolibrary.org/obo/UBERON_0001772	http://purl.obolibrary.org/obo/mesh_D019573	0.779
http://purl.obolibrary.org/obo/UBERON_0017624	http://purl.obolibrary.org/obo/mesh_D016734	0.52
http://purl.obolibrary.org/obo/PATO_0001018	http://purl.obolibrary.org/obo/mesh_D005082	0.82
http://purl.obolibrary.org/obo/GO_0014896	http://purl.obolibrary.org/obo/mesh_D006984	0.704
